F,q,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
8,10,10,79,93253,1,100,100.0,0.0
8,10,10,80,77559,1,100,100.0,0.0
8,10,10,81,46462,1,100,100.0,0.0
8,10,10,82,50442,2,99,99.0,0.016666666666666666
8,10,10,83,56892,1,100,100.0,0.0
8,10,10,84,66224,1,100,100.0,0.0
8,10,10,85,65759,1,100,100.0,0.0
8,10,10,86,100721,1,100,100.0,0.0
8,10,10,87,44001,1,100,100.0,0.0
8,10,10,88,86842,1,100,100.0,0.0
8,10,10,89,56090,1,100,100.0,0.0
8,10,10,90,56191,1,100,100.0,0.0
8,10,10,91,80418,1,100,100.0,0.0
8,10,10,92,61413,1,100,100.0,0.0
8,10,10,93,105910,1,100,100.0,0.0
8,10,10,94,52337,1,100,100.0,0.0
8,10,10,95,46218,1,100,100.0,0.0
8,10,10,96,72543,1,100,100.0,0.0
8,10,10,97,62615,1,100,100.0,0.0
8,10,10,98,69367,1,100,100.0,0.0
8,10,10,99,66210,1,100,100.0,0.0
8,11,10,0,76237,1,100,100.0,0.0
8,11,10,1,74556,1,100,100.0,0.0
8,11,10,2,55455,2,99,99.0,0.022222222222222223
8,11,10,3,64522,1,100,100.0,0.0
8,11,10,4,56948,1,100,100.0,0.0
8,11,10,5,64580,1,100,100.0,0.0
8,11,10,6,74421,1,100,100.0,0.0
8,11,10,7,73126,1,100,100.0,0.0
8,11,10,8,55109,1,100,100.0,0.0
8,11,10,9,69042,2,97,97.0,0.022222222222222223
8,11,10,10,54162,1,100,100.0,0.0
8,11,10,11,75349,1,100,100.0,0.0
8,11,10,12,67971,1,100,100.0,0.0
8,11,10,13,60305,1,100,100.0,0.0
8,11,10,14,86900,1,100,100.0,0.0
8,11,10,15,70876,1,100,100.0,0.0
8,11,10,16,84409,2,99,99.0,0.022222222222222223
8,11,10,17,42599,1,100,100.0,0.0
8,11,10,18,87900,1,100,100.0,0.0
8,11,10,19,51370,1,100,100.0,0.0
8,11,10,20,65005,1,100,100.0,0.0
8,11,10,21,56096,1,100,100.0,0.0
8,11,10,22,51512,1,100,100.0,0.0
8,11,10,23,46124,1,100,100.0,0.0
8,11,10,24,74863,1,100,100.0,0.0
8,11,10,25,67836,1,100,100.0,0.0
8,11,10,26,57789,1,100,100.0,0.0
8,11,10,27,61713,1,100,100.0,0.0
8,11,10,28,44672,1,100,100.0,0.0
8,11,10,29,62044,1,100,100.0,0.0
8,11,10,30,109702,1,100,100.0,0.0
8,11,10,31,65609,1,100,100.0,0.0
8,11,10,32,63889,2,99,99.0,0.022222222222222223
8,11,10,33,60574,1,100,100.0,0.0
8,11,10,34,68354,1,100,100.0,0.0
8,11,10,35,73690,1,100,100.0,0.0
8,11,10,36,61234,1,100,100.0,0.0
8,11,10,37,68782,1,100,100.0,0.0
8,11,10,38,60777,1,100,100.0,0.0
8,11,10,39,58352,1,100,100.0,0.0
8,11,10,40,64355,1,100,100.0,0.0
8,11,10,41,57599,1,100,100.0,0.0
8,11,10,42,72699,2,99,99.0,0.022222222222222223
8,11,10,43,85137,1,100,100.0,0.0
8,11,10,44,57481,2,98,98.0,0.027777777777777776
8,11,10,45,47089,1,100,100.0,0.0
8,11,10,46,80386,1,100,100.0,0.0
8,11,10,47,76920,1,100,100.0,0.0
8,11,10,48,59971,1,100,100.0,0.0
8,11,10,49,64566,1,100,100.0,0.0
8,11,10,50,79675,1,100,100.0,0.0
8,11,10,51,50977,2,99,99.0,0.011111111111111112
8,11,10,52,57375,1,100,100.0,0.0
8,11,10,53,68651,1,100,100.0,0.0
8,11,10,54,75007,1,100,100.0,0.0
8,11,10,55,66157,1,100,100.0,0.0
8,11,10,56,42991,1,100,100.0,0.0
8,11,10,57,92245,1,100,100.0,0.0
8,11,10,58,64593,1,100,100.0,0.0
8,11,10,59,46819,1,100,100.0,0.0
8,11,10,60,78709,1,100,100.0,0.0
8,11,10,61,85813,2,98,98.0,0.027777777777777776
8,11,10,62,47253,1,100,100.0,0.0
8,11,10,63,67956,1,100,100.0,0.0
8,11,10,64,79283,1,100,100.0,0.0
8,11,10,65,74119,1,100,100.0,0.0
8,11,10,66,41335,1,100,100.0,0.0
8,11,10,67,46115,1,100,100.0,0.0
8,11,10,68,77542,1,100,100.0,0.0
8,11,10,69,55052,1,100,100.0,0.0
8,11,10,70,56369,1,100,100.0,0.0
8,11,10,71,44089,1,100,100.0,0.0
8,11,10,72,55562,1,100,100.0,0.0
8,11,10,73,57382,1,100,100.0,0.0
8,11,10,74,80407,1,100,100.0,0.0
8,11,10,75,88698,1,100,100.0,0.0
8,11,10,76,55054,1,100,100.0,0.0
8,11,10,77,75442,1,100,100.0,0.0
8,11,10,78,56108,1,100,100.0,0.0
8,11,10,79,43666,1,100,100.0,0.0
8,11,10,80,65659,1,100,100.0,0.0
8,11,10,81,85849,1,100,100.0,0.0
8,11,10,82,140368,1,100,100.0,0.0
8,11,10,83,74412,1,100,100.0,0.0
8,11,10,84,51584,1,100,100.0,0.0
8,11,10,85,66792,1,100,100.0,0.0
8,11,10,86,91594,1,100,100.0,0.0
8,11,10,87,47216,1,100,100.0,0.0
8,11,10,88,71566,1,100,100.0,0.0
8,11,10,89,60535,1,100,100.0,0.0
8,11,10,90,69801,1,100,100.0,0.0
8,11,10,91,78136,1,100,100.0,0.0
8,11,10,92,52813,1,100,100.0,0.0
8,11,10,93,100512,1,100,100.0,0.0
8,11,10,94,110723,1,100,100.0,0.0
8,11,10,95,63881,1,100,100.0,0.0
8,11,10,96,71848,2,99,99.0,0.011111111111111112
8,11,10,97,74467,1,100,100.0,0.0
8,11,10,98,89954,1,100,100.0,0.0
8,11,10,99,60074,1,100,100.0,0.0
8,12,10,0,90999,1,100,100.0,0.0
8,12,10,1,76399,1,100,100.0,0.0
8,12,10,2,66394,1,100,100.0,0.0
8,12,10,3,131813,1,100,100.0,0.0
8,12,10,4,62762,1,100,100.0,0.0
8,12,10,5,68007,1,100,100.0,0.0
8,12,10,6,72744,1,100,100.0,0.0
8,12,10,7,50305,1,100,100.0,0.0
8,12,10,8,58206,1,100,100.0,0.0
8,12,10,9,74298,2,99,99.0,0.022222222222222223
8,12,10,10,83140,1,100,100.0,0.0
8,12,10,11,67182,1,100,100.0,0.0
8,12,10,12,69442,1,100,100.0,0.0
8,12,10,13,68478,1,100,100.0,0.0
8,12,10,14,92926,1,100,100.0,0.0
8,12,10,15,84947,1,100,100.0,0.0
8,12,10,16,71585,1,100,100.0,0.0
8,12,10,17,49373,1,100,100.0,0.0
8,12,10,18,72751,1,100,100.0,0.0
8,12,10,19,72029,1,100,100.0,0.0
8,12,10,20,59203,1,100,100.0,0.0
8,12,10,21,110275,1,100,100.0,0.0
8,12,10,22,81674,1,100,100.0,0.0
8,12,10,23,61805,1,100,100.0,0.0
8,12,10,24,80501,2,99,99.0,0.011111111111111112
8,12,10,25,55463,1,100,100.0,0.0
8,12,10,26,57408,1,100,100.0,0.0
8,12,10,27,71717,1,100,100.0,0.0
8,12,10,28,53619,1,100,100.0,0.0
8,12,10,29,47656,1,100,100.0,0.0
8,12,10,30,75511,1,100,100.0,0.0
8,12,10,31,78730,1,100,100.0,0.0
8,12,10,32,75666,1,100,100.0,0.0
8,12,10,33,66740,1,100,100.0,0.0
8,12,10,34,53235,1,100,100.0,0.0
8,12,10,35,62230,1,100,100.0,0.0
8,12,10,36,75517,1,100,100.0,0.0
8,12,10,37,88831,1,100,100.0,0.0
8,12,10,38,47820,1,100,100.0,0.0
8,12,10,39,83261,1,100,100.0,0.0
8,12,10,40,69320,1,100,100.0,0.0
8,12,10,41,50600,1,100,100.0,0.0
8,12,10,42,75101,1,100,100.0,0.0
8,12,10,43,78176,1,100,100.0,0.0
8,12,10,44,63887,1,100,100.0,0.0
8,12,10,45,60747,1,100,100.0,0.0
8,12,10,46,70422,1,100,100.0,0.0
8,12,10,47,45572,1,100,100.0,0.0
8,12,10,48,66248,1,100,100.0,0.0
8,12,10,49,72555,1,100,100.0,0.0
8,12,10,50,75671,1,100,100.0,0.0
8,12,10,51,66101,1,100,100.0,0.0
8,12,10,52,37982,3,98,98.0,0.03888888888888889
8,12,10,53,68959,1,100,100.0,0.0
8,12,10,54,85177,1,100,100.0,0.0
8,12,10,55,76561,1,100,100.0,0.0
8,12,10,56,59855,1,100,100.0,0.0
8,12,10,57,59070,1,100,100.0,0.0
8,12,10,58,82592,1,100,100.0,0.0
8,12,10,59,93838,1,100,100.0,0.0
8,12,10,60,95077,1,100,100.0,0.0
8,12,10,61,75614,1,100,100.0,0.0
8,12,10,62,64348,1,100,100.0,0.0
8,12,10,63,66887,1,100,100.0,0.0
8,12,10,64,76733,1,100,100.0,0.0
8,12,10,65,73737,1,100,100.0,0.0
8,12,10,66,81306,1,100,100.0,0.0
8,12,10,67,52079,1,100,100.0,0.0
8,12,10,68,64264,1,100,100.0,0.0
8,12,10,69,75597,1,100,100.0,0.0
8,12,10,70,52161,1,100,100.0,0.0
8,12,10,71,64004,2,99,99.0,0.016666666666666666
8,12,10,72,55421,2,99,99.0,0.016666666666666666
8,12,10,73,81515,1,100,100.0,0.0
8,12,10,74,62957,1,100,100.0,0.0
8,12,10,75,82673,1,100,100.0,0.0
8,12,10,76,77635,1,100,100.0,0.0
8,12,10,77,86043,1,100,100.0,0.0
8,12,10,78,42757,1,100,100.0,0.0
8,12,10,79,82716,1,100,100.0,0.0
8,12,10,80,66266,1,100,100.0,0.0
8,12,10,81,62872,1,100,100.0,0.0
8,12,10,82,80221,1,100,100.0,0.0
8,12,10,83,70799,1,100,100.0,0.0
8,12,10,84,61067,1,100,100.0,0.0
8,12,10,85,80003,1,100,100.0,0.0
8,12,10,86,58968,1,100,100.0,0.0
8,12,10,87,73779,1,100,100.0,0.0
8,12,10,88,67213,1,100,100.0,0.0
8,12,10,89,68998,1,100,100.0,0.0
8,12,10,90,77230,1,100,100.0,0.0
8,12,10,91,115186,1,100,100.0,0.0
8,12,10,92,64345,1,100,100.0,0.0
8,12,10,93,58819,1,100,100.0,0.0
8,12,10,94,47443,1,100,100.0,0.0
8,12,10,95,71228,1,100,100.0,0.0
8,12,10,96,87118,1,100,100.0,0.0
8,12,10,97,75754,1,100,100.0,0.0
8,12,10,98,62178,2,99,99.0,0.016666666666666666
8,12,10,99,90802,1,100,100.0,0.0
8,13,10,0,71553,1,100,100.0,0.0
8,13,10,1,70211,1,100,100.0,0.0
8,13,10,2,77154,1,100,100.0,0.0
8,13,10,3,63268,1,100,100.0,0.0
8,13,10,4,62079,2,99,99.0,0.022222222222222223
8,13,10,5,89507,1,100,100.0,0.0
8,13,10,6,68022,1,100,100.0,0.0
8,13,10,7,84552,1,100,100.0,0.0
8,13,10,8,48085,1,100,100.0,0.0
8,13,10,9,112401,1,100,100.0,0.0
8,13,10,10,61008,2,99,99.0,0.022222222222222223
8,13,10,11,63066,1,100,100.0,0.0
8,13,10,12,84695,1,100,100.0,0.0
8,13,10,13,75158,1,100,100.0,0.0
8,13,10,14,53191,1,100,100.0,0.0
8,13,10,15,73988,1,100,100.0,0.0
8,13,10,16,73440,1,100,100.0,0.0
8,13,10,17,52924,1,100,100.0,0.0
8,13,10,18,71453,2,99,99.0,0.011111111111111112
8,13,10,19,93470,1,100,100.0,0.0
8,13,10,20,83358,1,100,100.0,0.0
8,13,10,21,65458,1,100,100.0,0.0
8,13,10,22,128769,1,100,100.0,0.0
8,13,10,23,89797,1,100,100.0,0.0
8,13,10,24,67835,2,99,99.0,0.016666666666666666
8,13,10,25,56236,2,99,99.0,0.016666666666666666
8,13,10,26,86929,3,98,98.0,0.03888888888888889
8,13,10,27,71574,1,100,100.0,0.0
8,13,10,28,63487,1,100,100.0,0.0
8,13,10,29,88312,1,100,100.0,0.0
8,13,10,30,57045,1,100,100.0,0.0
8,13,10,31,57951,1,100,100.0,0.0
8,13,10,32,120535,1,100,100.0,0.0
8,13,10,33,70705,1,100,100.0,0.0
8,13,10,34,72038,2,99,99.0,0.016666666666666666
8,13,10,35,112657,1,100,100.0,0.0
8,13,10,36,61857,1,100,100.0,0.0
8,13,10,37,66972,1,100,100.0,0.0
8,13,10,38,55943,1,100,100.0,0.0
8,13,10,39,63866,1,100,100.0,0.0
8,13,10,40,76499,1,100,100.0,0.0
8,13,10,41,65673,1,100,100.0,0.0
8,13,10,42,80156,1,100,100.0,0.0
8,13,10,43,89661,1,100,100.0,0.0
8,13,10,44,46442,2,99,99.0,0.016666666666666666
8,13,10,45,81862,1,100,100.0,0.0
8,13,10,46,72616,1,100,100.0,0.0
8,13,10,47,98586,1,100,100.0,0.0
8,13,10,48,80732,1,100,100.0,0.0
8,13,10,49,52721,4,97,97.0,0.044444444444444446
8,13,10,50,86396,1,100,100.0,0.0
8,13,10,51,94315,1,100,100.0,0.0
8,13,10,52,64587,1,100,100.0,0.0
8,13,10,53,44831,1,100,100.0,0.0
8,13,10,54,74847,1,100,100.0,0.0
8,13,10,55,59790,2,98,98.0,0.027777777777777776
8,13,10,56,130189,1,100,100.0,0.0
8,13,10,57,59783,1,100,100.0,0.0
8,13,10,58,84212,1,100,100.0,0.0
8,13,10,59,45164,1,100,100.0,0.0
8,13,10,60,49843,1,100,100.0,0.0
8,13,10,61,70022,1,100,100.0,0.0
8,13,10,62,68159,1,100,100.0,0.0
8,13,10,63,54692,1,100,100.0,0.0
